Timestamp,Energy_Consumption_kWh,Temperature_F,Humidity_%
2023-01-01 00:00:00,6.996315619499427,61.24124133885544,31.629239616352667
2023-01-01 01:00:00,12.98929681047342,28.54915313313431,47.85264085894656
2023-01-01 02:00:00,11.40637603819263,34.03492094182776,41.68834449555014
2023-01-01 03:00:00,13.826585629793348,57.49028794716111,38.0793700590548
2023-01-01 04:00:00,7.974293834321453,44.710597636273675,81.03940195173851
2023-01-01 05:00:00,7.774868150736978,62.52201397832513,82.03836082703305
2023-01-01 06:00:00,8.061153049179513,46.37098360331007,87.86529352517216
2023-01-01 07:00:00,9.924240582546167,48.937114319333986,31.678462637533606
2023-01-01 08:00:00,7.8901200293457086,43.67339286723612,65.76293645638833
2023-01-01 09:00:00,9.96148396588286,45.512735096324846,72.15328031314928
2023-01-01 10:00:00,13.479408553172458,23.192645592935378,47.006416391103
2023-01-01 11:00:00,7.169295764998597,32.97958236965343,31.735304970241916
2023-01-01 12:00:00,14.13827690181269,36.22857558966274,57.478676023849786
2023-01-01 13:00:00,12.729772353096727,40.804270357169905,60.28708962456615
2023-01-01 14:00:00,13.721636946072667,63.2923929993637,84.22251243132766
2023-01-01 15:00:00,5.714544887609264,49.01595105193073,63.73126190173204
2023-01-01 16:00:00,13.815213151822766,22.214689458535393,34.51767310922782
2023-01-01 17:00:00,9.18747617946471,30.070897033787148,46.94169671751524
2023-01-01 18:00:00,5.469309851186678,42.083463122815196,33.707160710352866
2023-01-01 19:00:00,10.560319061326986,65.60346184262761,44.36171327064798
2023-01-01 20:00:00,5.230732594988451,44.33866626743193,34.32225139804705
2023-01-01 21:00:00,11.637915573604888,33.114648436820985,84.45472454065066
2023-01-01 22:00:00,8.706416874615392,27.521796300840965,82.62228976481241
2023-01-01 23:00:00,12.785689391242354,64.88684537054061,60.508584722898135
2023-01-02 00:00:00,13.02237535091372,56.62218693577816,57.89174425813761
2023-01-02 01:00:00,7.564983577147811,37.80120668009261,83.67033249169491
2023-01-02 02:00:00,10.734331025758014,77.56747766029667,37.99022668799141
2023-01-02 03:00:00,14.736173889550326,55.892500742136995,85.97409493663933
2023-01-02 04:00:00,8.90853288522092,30.313474813751267,82.88664367307837
2023-01-02 05:00:00,9.936155477229462,76.25879358773255,47.6433213732293
2023-01-02 06:00:00,9.021135770150178,20.839206470461654,75.75486320568399
2023-01-02 07:00:00,7.678118457736596,67.15025746072354,73.27586806446492
2023-01-02 08:00:00,10.698292785357353,28.529789980646992,48.14803600982844
2023-01-02 09:00:00,7.548940318443396,61.119616325498455,52.735835540023075
2023-01-02 10:00:00,9.51247998937589,32.58874373482678,63.475523057098194
2023-01-02 11:00:00,9.312676323090667,41.90603831758385,47.925037219279275
2023-01-02 12:00:00,8.379748240662202,64.07532666416505,52.57191831912005
2023-01-02 13:00:00,6.417208411500356,63.34517130962916,84.62880219219846
2023-01-02 14:00:00,13.59427406306137,57.486808890899766,34.77340574903009
2023-01-02 15:00:00,10.925777782438995,37.4528551189794,47.448210956409376
2023-01-02 16:00:00,6.855405130511132,66.16545199455985,43.59765568399127
2023-01-02 17:00:00,9.266406008068284,52.40284481202497,36.3590599124178
2023-01-02 18:00:00,12.27980333617337,67.40920211634653,33.32893520896689
2023-01-02 19:00:00,13.526919921406193,53.54941323752993,77.42371487462648
2023-01-02 20:00:00,9.846826751953772,35.67158412540343,71.70513316400502
2023-01-02 21:00:00,5.181669680035763,55.40122299680623,53.55271279184971
2023-01-02 22:00:00,14.89181111830574,48.92115073972498,81.56136511892296
2023-01-02 23:00:00,7.4036545389996675,30.652119461609658,42.018501979693625
2023-01-03 00:00:00,14.404420433745853,68.80295139163724,57.12464304663366
2023-01-03 01:00:00,14.282949159172244,79.68471548478212,72.43142758647163
2023-01-03 02:00:00,6.4776727840012285,74.45610329458772,43.71563041207126
2023-01-03 03:00:00,7.313700960897512,57.846486473345,55.343278304387866
2023-01-03 04:00:00,5.483224004230147,78.11529670905311,52.33104408948745
2023-01-03 05:00:00,13.791090331487739,42.68576521786928,45.01379824706963
2023-01-03 06:00:00,9.944277339985492,57.82430634865509,62.250974685446145
2023-01-03 07:00:00,6.104608577233027,76.18400391055037,34.86141078380905
2023-01-03 08:00:00,12.333091364000566,21.606184756498678,53.14110924148608
2023-01-03 09:00:00,11.71352923760211,78.7991105728307,40.53109220031489
2023-01-03 10:00:00,11.286996567804572,79.6875979840384,36.95316193036262
2023-01-03 11:00:00,7.766624948441869,64.94647236816279,59.24523498129224
2023-01-03 12:00:00,5.636458601663326,21.778620394740106,54.17394922680059
2023-01-03 13:00:00,7.182414995535227,29.169136842990966,87.64307973529955
2023-01-03 14:00:00,7.371952120646443,50.07086052101731,71.48213092552497
2023-01-03 15:00:00,14.114633462660684,71.52217410310186,55.87747640376382
2023-01-03 16:00:00,7.142827220405403,68.66891035738382,69.29384253596291
2023-01-03 17:00:00,7.616578566369162,57.50861639801457,81.57010471354295
2023-01-03 18:00:00,6.3812920035760445,45.729681286110505,60.99241869487433
2023-01-03 19:00:00,8.977063024427183,63.563534908393855,32.382781898958
2023-01-03 20:00:00,6.196674155325928,56.187275805425095,53.8878487846015
2023-01-03 21:00:00,10.713082645455511,79.95732980494694,37.377740136474515
2023-01-03 22:00:00,14.370784278556725,59.62983339994007,60.10479657544307
2023-01-03 23:00:00,7.235680462625406,55.88158270110704,42.23820525742654
2023-01-04 00:00:00,13.809500553866926,50.74790117591107,45.92191116129652
2023-01-04 01:00:00,10.424555154781366,57.04704551310865,45.161388869479666
2023-01-04 02:00:00,5.426973772968907,45.48023051676076,75.38725927851925
2023-01-04 03:00:00,11.237670517731853,59.34892391901307,52.180579727768325
2023-01-04 04:00:00,9.247640699148704,71.75417151417523,52.431196435704706
2023-01-04 05:00:00,7.3393410518891695,32.36182814828595,37.32637401583734
2023-01-04 06:00:00,8.641954287366854,49.706373759423215,38.891819670108696
2023-01-04 07:00:00,12.86808317334841,33.069281759414544,80.37346959970398
2023-01-04 08:00:00,10.961641445870065,52.468690295853456,84.58886805854009
2023-01-04 09:00:00,6.456747835045863,79.54888802856672,69.05813565628524
2023-01-04 10:00:00,8.842465592350166,57.23522665703033,65.73678351771096
2023-01-04 11:00:00,8.751625392742781,33.735590932083355,53.91980847046352
2023-01-04 12:00:00,12.280081296369989,54.597423451601585,55.21016342442434
2023-01-04 13:00:00,10.775406643290212,52.550380273499705,67.67577147785687
2023-01-04 14:00:00,14.850610612628193,71.36712435627709,42.702734489143964
2023-01-04 15:00:00,12.774341709947809,46.28578798390522,59.194155968375654
2023-01-04 16:00:00,11.990323352413121,68.50703807253095,53.11365428116554
2023-01-04 17:00:00,13.197804812185804,39.790813204164834,40.82312051796278
2023-01-04 18:00:00,12.390961279111217,23.88008586487469,30.000481994280808
